#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.4057999}
r,l,t
5.0,350,9.619164
1.0,176,12.55724
2.0,198,15.953049
3.0,251,20.097194
0.0,127,22.188397
0.0,127,24.17755
2.0,200,27.468986
2.0,204,30.865272
1.0,173,33.735399
1.0,173,36.520988
5.0,350,42.605296
0.0,127,44.537872
0.0,129,46.632766
2.0,201,50.043347
0.0,129,52.124385
0.0,125,54.118873
0.0,129,56.17726
0.0,127,58.214585
5.0,350,64.009686
0.0,127,66.097143
0.0,129,68.066632
2.0,202,71.387502
4.0,299,76.520201
2.0,200,79.713624
4.0,297,84.69972
2.0,202,87.979872
0.0,127,89.915534
0.0,127,91.931649
0.0,129,93.849441
2.0,202,99.578509
2.0,202,103.931185
0.0,125,107.069173
3.0,246,113.826812
0.0,123,117.216674
2.0,200,122.672778
0.0,127,125.996
5.0,350,136.206578
0.0,127,139.678637
3.0,268,147.28149
10.0,412,159.294737
2.0,202,164.809613
5.0,350,174.88094
2.0,198,180.503276
0.0,127,183.888798
1.0,157,188.080677
2.0,202,193.516779
1.0,176,198.294286
0.0,125,201.571868
3.0,246,208.389822
4.0,299,216.567171
1.0,173,221.279675
1.0,175,226.139009
1.0,153,230.326146
0.0,127,233.754852
9.0,404,245.275037
0.0,129,248.928885
1.0,176,253.663231
1.0,155,257.84588
5.0,350,267.837335
1.0,157,272.112922
7.0,400,283.61302
2.0,183,288.569707
0.0,125,291.623064
1.0,152,295.718121
2.0,202,301.09451
9.0,404,312.817963
3.0,216,318.793016
3.0,235,325.327551
4.0,247,332.36571
7.0,250,339.344632
2.0,183,344.465923
4.0,297,352.879507
5.0,350,362.618315
1.0,175,367.268008
6.0,399,378.571854
8.0,297,386.843641
4.0,280,394.346076
10.0,454,407.228989
4.0,278,414.772481
12.0,549,430.656012
3.0,251,437.413159
9.0,331,446.509791
2.0,203,452.015047
12.0,516,466.426053
4.0,263,473.704543
18.0,650,491.850979
15.0,556,507.517952
4.0,260,514.695307
9.0,308,523.017699
8.0,458,535.853408
6.0,361,545.650733
17.0,607,562.852701
16.0,634,580.823719
10.0,529,595.595115
5.0,307,603.975301
11.0,566,619.852962
8.0,447,632.252296
19.0,583,648.472529
15.0,468,661.582817
18.0,646,680.069027
13.0,616,697.40562
28.0,842,721.230923
12.0,441,733.527148
11.0,551,749.000513
17.0,720,769.487815
18.0,641,787.38576
15.0,629,805.21907
20.0,720,825.87634
17.0,388,836.609884
15.0,549,852.158348
16.0,720,872.796853
12.0,618,890.230114
40.0,853,914.449932
22.0,718,934.501526
18.0,647,952.616334
24.0,859,976.47517
15.0,610,993.638586
18.0,406,1004.727427
22.0,801,1026.894429
35.0,851,1050.973639
28.0,847,1074.576014
24.0,789,1096.571419
43.0,1227,1131.314849
37.0,869,1155.520651
19.0,730,1176.328921
21.0,885,1201.13843
33.0,948,1227.697034
25.0,868,1252.241927
62.0,1448,1292.981161
39.0,808,1315.542921
32.0,837,1338.925388
29.0,1095,1369.899666
24.0,921,1395.593472
25.0,599,1412.302741
31.0,935,1438.26798
50.0,1163,1470.701214
70.0,1605,1515.469155
73.0,1386,1554.691717
45.0,1184,1587.759249
25.0,949,1614.353
88.0,1406,1653.503015
24.0,543,1668.503019
44.0,1223,1702.875955
63.0,1357,1741.080801
87.0,1621,1787.027754
51.0,1207,1821.274467
118.0,1724,1869.974069
61.0,1434,1910.480005
48.0,1111,1941.553782
57.0,1358,1979.880106
37.0,939,2006.122508
108.0,1363,2044.415441
85.0,1446,2085.239155
64.0,1261,2120.526654
45.0,1094,2151.075043
38.0,780,2172.767525
134.0,1503,2215.070579
97.0,1548,2257.948651
138.0,1634,2303.771368
272.0,1687,2351.305057
96.0,1228,2385.655315
82.0,1286,2421.666383
149.0,1465,2462.616409
123.0,1549,2505.475137
98.0,1549,2548.594287
90.0,1334,2585.805017
241.0,1717,2634.190927
65.0,1122,2665.086926
280.0,1698,2712.485599
72.0,1323,2749.454075
371.0,2232,2812.05725
102.0,1359,2849.907055
292.0,1679,2897.005908
390.0,1850,2948.158548
365.0,2170,3008.381086
396.0,2158,3068.510023
291.0,1820,3118.949048
45.0,1105,3149.399709
311.0,3068,3235.111741
319.0,2087,3292.824328
300.0,1843,3343.614958
290.0,1993,3398.625936
314.0,2724,3474.186072
301.0,1891,3526.445584
297.0,1741,3574.617846
332.0,1975,3629.24786
360.0,1792,3679.118571
331.0,1800,3728.936824
368.0,1879,3781.24677
242.0,1496,3822.45817
411.0,2209,3883.473025
403.0,2048,3940.697853
421.0,4700,4071.619112
402.0,2437,4139.044588
420.0,3087,4224.127383
358.0,3543,4321.262352
208.0,1873,4372.619444
404.0,2285,4436.274743
407.0,3984,4546.351177
360.0,2277,4608.99096
410.0,2243,4671.083896
425.0,5043,4810.983691
413.0,5674,4968.12077
417.0,3090,5053.299381
428.0,2950,5134.883081
376.0,1880,5186.477473
353.0,2500,5255.29195
352.0,1794,5304.553092
315.0,1564,5347.685994
406.0,3478,5443.899015
389.0,2365,5508.641526
406.0,2218,5570.142846
427.0,2567,5640.801926
326.0,3925,5749.267541
421.0,2852,5827.773866
431.0,5382,5976.310084
415.0,2155,6034.813616
395.0,2678,6108.370528
402.0,2781,6184.806235
421.0,2701,6258.872437
428.0,2632,6331.744338
386.0,1905,6384.121016
417.0,2703,6458.115228
442.0,3481,6555.220641
428.0,2838,6633.755244
736.0,6169,6802.923138
429.0,2412,6869.192452
387.0,2197,6929.853872
424.0,2775,7005.782809
428.0,3506,7101.809619
225.0,1114,7132.311354
424.0,3338,7223.546276
425.0,2623,7295.545729
327.0,1711,7342.540681
384.0,3218,7430.905275
776.0,5423,7579.096094
424.0,3982,7688.343217
397.0,2037,7744.264186
398.0,2336,7808.556984
424.0,2908,7888.05151
307.0,1587,7931.390238
409.0,2736,8006.964493
387.0,1900,8058.829969
230.0,1342,8095.738305
392.0,2207,8156.093542
424.0,3031,8238.804587
267.0,1969,8292.734456
428.0,4408,8414.650345
388.0,3688,8516.575884
379.0,2193,8576.679583
428.0,6473,8754.831355
432.0,2669,8827.867012
434.0,4789,8959.657801
463.0,4001,9069.591467
407.0,4248,9186.403024
303.0,1882,9238.233886
