#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.3824131}
r,l,t
2.0,200,7.00675
4.0,301,12.131852
0.0,129,14.197727
1.0,155,16.752299
0.0,127,18.76187
2.0,223,22.536368
2.0,187,25.533753
0.0,129,27.595833
0.0,125,29.562128
1.0,156,32.121956
0.0,123,34.199434
0.0,127,36.13083
0.0,123,38.183256
0.0,125,40.074742
2.0,218,43.695527
7.0,445,51.496957
3.0,248,55.682405
5.0,329,61.234502
0.0,129,63.24235
0.0,129,65.320925
0.0,127,67.318114
0.0,129,69.339686
0.0,127,71.304285
0.0,129,73.396155
1.0,155,75.807425
2.0,202,79.12958
0.0,127,81.202824
5.0,350,86.991947
10.0,433,94.294683
2.0,200,99.963601
2.0,202,104.477986
2.0,200,109.839744
0.0,125,113.129838
11.0,461,126.394982
3.0,248,133.5848
1.0,176,138.540503
5.0,350,148.607011
0.0,125,151.91807
0.0,125,155.149735
0.0,129,158.765707
0.0,129,162.068599
0.0,129,165.508029
0.0,127,169.016293
0.0,127,172.370147
0.0,125,175.714684
2.0,198,181.261156
0.0,129,184.714044
1.0,155,188.756273
1.0,155,192.91706
0.0,129,196.322273
5.0,350,205.954668
5.0,350,215.896361
1.0,157,220.190964
1.0,154,224.35275
3.0,248,231.204718
0.0,129,234.655868
5.0,317,243.754042
4.0,259,251.103822
5.0,289,259.356464
7.0,445,272.176317
2.0,185,277.195892
6.0,348,287.091487
6.0,346,296.828881
11.0,465,310.064249
0.0,125,313.354006
1.0,173,318.096856
7.0,410,329.8853
0.0,129,333.24545
2.0,202,338.890311
7.0,405,350.535614
5.0,347,360.18834
5.0,293,368.341348
0.0,127,371.793013
7.0,450,384.435655
4.0,281,392.200386
12.0,302,400.335383
2.0,185,405.572783
12.0,497,419.392549
11.0,271,427.071742
3.0,230,433.335037
7.0,248,440.150738
13.0,525,454.995152
4.0,264,462.101839
15.0,556,477.584516
11.0,426,489.496836
16.0,556,505.169882
15.0,589,521.681156
6.0,365,531.772495
16.0,593,548.260879
13.0,479,561.88858
3.0,230,568.087817
9.0,344,577.640009
15.0,705,597.255023
5.0,303,605.665715
14.0,603,622.705557
11.0,537,637.59419
9.0,520,651.997432
9.0,505,666.383069
12.0,613,683.764664
30.0,657,702.289302
18.0,590,718.796811
12.0,479,732.233154
10.0,377,742.677611
17.0,478,755.964453
14.0,659,774.831835
22.0,745,795.789038
17.0,669,814.680235
16.0,569,830.918527
17.0,640,849.035616
16.0,594,865.931615
13.0,552,881.587163
32.0,687,901.097247
17.0,733,921.728105
15.0,599,938.468265
18.0,776,960.016752
20.0,605,976.898457
33.0,874,1001.363956
18.0,644,1018.991252
8.0,396,1030.013257
29.0,958,1057.056313
28.0,908,1082.20989
33.0,825,1105.447705
30.0,814,1128.488974
20.0,730,1148.661683
61.0,1534,1192.464476
39.0,749,1213.14219
43.0,1193,1246.998188
24.0,647,1265.159061
36.0,976,1292.448947
46.0,1030,1321.36412
33.0,1087,1351.981663
22.0,788,1374.000619
44.0,1215,1408.153358
39.0,962,1435.143667
58.0,1356,1472.829086
43.0,750,1493.806232
38.0,1160,1525.934765
25.0,750,1546.758255
32.0,899,1572.192439
35.0,1068,1602.022265
44.0,1103,1632.426443
46.0,1155,1664.808707
65.0,1015,1693.37769
64.0,1393,1732.43284
77.0,1448,1773.478035
76.0,1372,1812.402475
39.0,1042,1841.817835
61.0,1395,1881.089711
58.0,970,1908.37984
95.0,1605,1953.562697
46.0,904,1978.880797
128.0,1626,2024.599246
73.0,1488,2066.585919
76.0,1323,2103.824705
106.0,1508,2145.974038
268.0,1844,2197.923012
58.0,1190,2230.996276
91.0,1027,2259.333202
278.0,1580,2303.750568
225.0,1706,2351.885278
132.0,1335,2389.248094
128.0,1511,2431.548729
59.0,1086,2461.868427
174.0,1665,2507.853273
71.0,1184,2540.63714
303.0,1569,2584.568489
193.0,1751,2633.907284
81.0,1467,2674.514989
133.0,1437,2714.424349
156.0,1805,2765.017065
305.0,1696,2812.623878
292.0,1738,2861.195423
314.0,1853,2912.927776
349.0,2473,2981.524129
382.0,2407,3048.785996
204.0,1602,3093.015029
267.0,1697,3140.130973
266.0,1822,3191.146555
394.0,2097,3249.083572
327.0,1761,3297.701214
384.0,2369,3363.152964
156.0,1486,3404.003942
392.0,2996,3487.191555
146.0,1643,3532.403593
350.0,1995,3587.671297
360.0,2171,3647.948824
308.0,1522,3690.086242
394.0,5159,3833.857787
200.0,1736,3881.678787
376.0,2522,3952.118949
323.0,2106,4010.672943
415.0,2557,4081.594531
420.0,2787,4158.577873
446.0,3292,4249.241863
419.0,2528,4318.718716
187.0,1465,4358.462204
419.0,2427,4426.044281
428.0,8563,4663.247071
407.0,2393,4729.803614
355.0,1894,4782.021451
386.0,2679,4856.187205
417.0,2549,4926.296664
674.0,4533,5051.475519
400.0,3534,5149.287226
255.0,1633,5193.984283
328.0,1972,5248.078302
428.0,3746,5351.612957
408.0,2380,5417.105648
431.0,2410,5483.666896
683.0,4604,5611.104032
404.0,2628,5683.564214
322.0,3179,5771.16558
390.0,2703,5845.894318
414.0,10205,6126.982468
425.0,3369,6219.375123
355.0,1762,6267.434729
405.0,4163,6382.637714
391.0,2298,6445.641742
433.0,3442,6541.115562
152.0,1639,6586.963663
372.0,2340,6651.036257
432.0,3150,6737.061351
429.0,3422,6831.45291
319.0,2216,6892.326773
410.0,2115,6950.311123
324.0,1710,6997.043229
411.0,2628,7068.501675
428.0,3305,7159.646005
410.0,3003,7241.906168
425.0,3317,7332.928918
677.0,3569,7431.03201
417.0,7378,7632.910348
389.0,1512,7674.356246
422.0,3366,7766.625206
490.0,3757,7870.077536
428.0,2794,7946.991356
397.0,2148,8005.802217
422.0,3554,8103.826429
864.0,8899,8348.498843
430.0,2164,8408.055152
556.0,3798,8513.1757
416.0,6194,8684.450445
425.0,4368,8803.554273
390.0,3470,8899.007712
336.0,1955,8952.79443
390.0,7128,9149.160024
436.0,3071,9233.37178
421.0,3739,9335.538453
428.0,5929,9498.074316
