#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.611546}
r,l,t
0.0,129,5.494211
0.0,129,7.65041
2.0,222,11.268972
1.0,177,14.211686
0.0,129,16.288172
0.0,127,18.300285
0.0,129,20.34817
0.0,129,22.423139
3.0,232,26.290761
0.0,127,28.290601
1.0,157,30.843287
1.0,157,33.433499
0.0,127,35.454081
2.0,200,38.82503
9.0,421,46.076751
0.0,129,48.10821
2.0,198,51.511589
0.0,127,53.505484
3.0,230,57.413208
0.0,125,59.312757
0.0,129,61.322075
6.0,401,68.143165
2.0,202,71.463016
9.0,404,78.397588
4.0,297,83.340569
4.0,297,88.301984
9.0,404,95.179104
0.0,127,99.427085
0.0,129,102.057226
0.0,127,104.840177
0.0,125,108.022413
0.0,129,111.511434
2.0,200,117.100213
5.0,352,127.094156
2.0,223,133.46789
0.0,127,136.860654
0.0,127,140.306426
0.0,129,143.762312
5.0,372,154.412713
3.0,248,161.446644
10.0,433,174.006757
7.0,452,187.17045
0.0,127,190.519339
2.0,202,196.019114
9.0,404,207.330837
2.0,202,212.778976
3.0,248,219.713331
0.0,127,223.163037
1.0,155,227.306283
1.0,178,232.152674
0.0,129,235.560797
1.0,153,239.768109
1.0,157,244.051027
1.0,155,248.386233
0.0,129,251.765881
10.0,450,264.71313
1.0,155,268.953017
1.0,155,273.251916
1.0,155,277.274972
1.0,174,282.086578
7.0,367,292.344287
2.0,185,297.334493
11.0,401,308.885428
1.0,178,313.616625
6.0,329,322.988323
10.0,386,334.018118
3.0,255,341.254203
0.0,127,344.672711
0.0,127,348.09551
6.0,361,358.249706
5.0,313,366.910219
8.0,297,375.292234
1.0,177,380.016824
11.0,505,394.059619
3.0,251,400.938074
9.0,404,412.257931
5.0,329,421.437406
12.0,496,435.698568
17.0,597,452.405342
6.0,357,462.366513
11.0,424,474.2306
14.0,617,491.428393
11.0,472,504.720527
10.0,373,515.048708
17.0,583,531.388946
7.0,420,542.929317
11.0,502,557.077615
12.0,551,572.615954
8.0,439,584.87753
11.0,464,597.651642
18.0,566,613.528103
27.0,843,637.32849
18.0,410,648.618294
9.0,502,662.765541
19.0,655,681.530004
18.0,692,700.926601
23.0,763,722.563168
23.0,598,739.173042
15.0,735,760.007805
10.0,539,775.458204
19.0,579,791.559123
19.0,658,810.238339
18.0,589,827.087468
16.0,558,842.758538
28.0,710,862.994138
15.0,557,878.850207
37.0,929,905.405367
21.0,747,926.202738
14.0,627,943.848839
27.0,809,966.449745
23.0,792,988.358611
37.0,1159,1020.966227
45.0,963,1047.990952
14.0,614,1065.188969
32.0,970,1092.312711
30.0,1073,1122.409348
41.0,1001,1150.443463
30.0,895,1176.061795
36.0,889,1200.984738
34.0,950,1227.697731
29.0,988,1255.726124
43.0,918,1281.476902
36.0,957,1308.174211
46.0,1271,1343.921243
49.0,1171,1376.868266
18.0,665,1395.252875
35.0,924,1421.46538
48.0,1106,1452.025045
73.0,1483,1493.671508
32.0,776,1514.821301
51.0,1348,1552.917423
34.0,900,1577.967786
38.0,868,1602.3374
68.0,1492,1643.813871
45.0,1316,1680.658213
54.0,1022,1709.456639
50.0,1400,1748.837625
37.0,1177,1782.10643
40.0,910,1807.744834
95.0,1200,1841.877196
125.0,1719,1890.400206
48.0,912,1916.154777
46.0,987,1943.455951
32.0,534,1958.233381
60.0,1085,1988.930465
64.0,1289,2025.012752
116.0,1610,2070.21812
88.0,1373,2108.948712
44.0,1005,2137.055136
78.0,1322,2174.095255
170.0,1686,2221.482377
95.0,1473,2262.351183
75.0,1344,2299.848892
350.0,2084,2358.777925
116.0,1528,2401.639095
152.0,1761,2450.983135
124.0,1345,2487.962016
331.0,1993,2543.561297
143.0,1624,2588.955171
268.0,1756,2638.484759
373.0,2043,2695.422013
279.0,1927,2749.317005
154.0,1745,2798.080164
378.0,2074,2856.34685
203.0,1332,2893.45906
99.0,1488,2934.427799
243.0,1590,2978.54491
365.0,2212,3040.401801
282.0,1844,3091.327629
414.0,2138,3150.635492
341.0,1986,3206.116257
374.0,1950,3260.06655
428.0,2604,3332.255074
277.0,1858,3383.438208
359.0,2095,3441.349692
356.0,1888,3493.530689
408.0,2074,3551.00241
410.0,2027,3607.091049
312.0,1924,3660.625267
404.0,3130,3747.664503
396.0,2342,3812.54653
424.0,2413,3879.376634
311.0,4352,4000.834693
417.0,2820,4079.152518
376.0,1782,4128.421532
383.0,1967,4182.838295
402.0,2111,4240.609024
231.0,2064,4297.12188
314.0,2810,4374.154115
482.0,4554,4500.621289
393.0,2251,4562.724333
413.0,3164,4650.007124
88.0,1012,4678.197511
399.0,2362,4743.662041
401.0,2411,4809.989402
286.0,1512,4851.84857
402.0,2069,4908.723084
345.0,1917,4961.457758
428.0,3014,5044.69341
416.0,3201,5133.07503
374.0,2356,5197.926047
358.0,1530,5239.833082
422.0,2807,5317.115892
413.0,2708,5391.884939
409.0,2210,5453.037252
423.0,3877,5559.898317
314.0,2337,5624.4186
414.0,1866,5676.101995
159.0,1542,5718.003951
366.0,2662,5791.382459
428.0,2601,5863.323169
423.0,2370,5928.549205
18.0,487,5941.58548
370.0,2634,6013.638158
407.0,2805,6090.226996
390.0,1960,6143.851571
420.0,2810,6221.204887
372.0,3542,6318.829443
413.0,3082,6403.76065
418.0,2651,6476.547881
414.0,2733,6552.760051
425.0,5870,6714.640084
406.0,3969,6823.81094
428.0,3737,6926.679226
430.0,2398,6992.441734
423.0,2898,7071.461206
437.0,3593,7170.237625
466.0,4330,7289.125041
