#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.3895316}
r,l,t
0.0,127,5.658454
0.0,127,7.777847
3.0,252,11.993449
0.0,123,13.933263
0.0,127,16.039131
2.0,200,19.307074
1.0,173,22.181582
2.0,220,25.715117
0.0,125,27.774422
0.0,129,29.878635
0.0,125,31.776496
0.0,125,33.889204
0.0,125,35.798631
0.0,129,37.942683
0.0,129,39.921578
2.0,198,43.241362
2.0,200,46.492265
5.0,350,52.598844
4.0,280,57.407063
9.0,404,64.198559
0.0,127,66.292572
4.0,299,71.249168
3.0,250,75.402798
0.0,127,77.402611
5.0,352,83.347651
0.0,127,85.361013
2.0,198,88.575647
5.0,352,94.380866
0.0,127,98.42048
3.0,270,104.525754
0.0,127,107.710763
0.0,129,111.174715
2.0,202,116.798948
5.0,328,126.052897
2.0,200,131.686374
2.0,202,137.559794
0.0,127,140.781213
9.0,403,152.530026
0.0,125,155.770599
1.0,155,160.009365
0.0,129,163.568799
0.0,127,166.92732
2.0,202,172.51728
5.0,350,182.64869
2.0,202,188.18689
3.0,230,194.443916
5.0,324,203.627926
0.0,127,206.871767
4.0,280,214.627857
1.0,174,219.323205
6.0,380,230.28056
2.0,201,235.780825
1.0,172,240.532292
1.0,155,244.759388
0.0,129,248.305751
0.0,129,251.613333
6.0,377,262.544595
5.0,293,270.748672
0.0,129,274.335328
0.0,129,277.669009
1.0,173,282.377219
0.0,127,285.660152
1.0,155,289.818438
7.0,391,300.760317
1.0,155,304.948769
4.0,286,312.991683
7.0,430,325.322449
7.0,428,337.684496
1.0,155,341.969404
1.0,157,346.237423
9.0,403,357.701785
3.0,231,363.905231
0.0,129,367.312212
2.0,185,372.353641
4.0,298,380.725332
4.0,281,388.42246
4.0,274,395.922838
6.0,359,405.940844
9.0,404,417.138451
7.0,375,427.794472
10.0,498,441.823438
10.0,545,457.209081
9.0,412,468.635471
14.0,575,484.659222
12.0,302,492.911875
7.0,448,505.61274
6.0,342,514.982937
14.0,540,529.941695
16.0,555,545.514731
12.0,558,561.336395
9.0,475,574.826216
8.0,416,586.225586
10.0,383,596.68716
9.0,478,610.081242
25.0,761,631.517568
23.0,724,651.726771
10.0,525,666.729304
17.0,578,683.163454
18.0,692,702.67593
23.0,626,720.283131
27.0,687,739.490753
15.0,663,758.300724
21.0,686,777.862811
21.0,620,795.229845
13.0,663,813.997043
15.0,712,834.332446
23.0,606,851.525979
19.0,594,868.411778
18.0,766,890.202367
20.0,732,910.950304
19.0,408,922.290732
22.0,655,940.589546
39.0,981,967.978859
44.0,1049,997.507553
17.0,491,1010.90105
24.0,821,1033.783047
19.0,456,1046.384766
26.0,698,1066.063763
20.0,743,1086.640397
33.0,1031,1115.737791
24.0,581,1131.943461
44.0,1114,1163.378903
22.0,563,1179.36695
38.0,1120,1210.7321
59.0,1419,1250.989828
45.0,779,1272.797181
31.0,869,1296.946555
42.0,1052,1326.577708
38.0,1311,1363.498586
31.0,951,1390.127607
54.0,1089,1420.768907
30.0,619,1437.764982
35.0,905,1463.06992
57.0,1112,1494.027934
61.0,1288,1529.935043
44.0,1123,1561.524575
29.0,949,1587.865737
63.0,1318,1624.746827
56.0,1214,1658.649584
45.0,1072,1688.73451
92.0,1574,1732.953707
120.0,1721,1781.778656
71.0,1439,1822.97276
52.0,1134,1854.761237
63.0,1266,1890.322363
92.0,1592,1935.210027
56.0,1344,1973.123164
85.0,1339,2010.738924
81.0,1626,2056.284175
59.0,1330,2093.903427
66.0,1314,2130.886047
85.0,1270,2166.152406
71.0,1092,2196.769045
51.0,1090,2227.174896
109.0,1406,2266.17701
84.0,1570,2310.215081
38.0,880,2334.97675
91.0,1420,2374.806584
112.0,1553,2418.321731
142.0,1654,2464.513689
119.0,1514,2506.476555
327.0,1946,2560.463852
312.0,2084,2619.267637
270.0,1871,2671.524456
138.0,1509,2713.559518
317.0,1766,2762.731729
288.0,1814,2813.745556
69.0,1522,2856.521808
135.0,1750,2905.16892
273.0,2223,2966.914248
177.0,1016,2995.108228
389.0,2243,3057.60825
74.0,772,3078.515932
270.0,1627,3123.797553
260.0,1664,3170.037034
358.0,1471,3210.828337
298.0,1863,3262.22705
389.0,1852,3313.401307
392.0,2491,3382.381694
297.0,1964,3436.524398
315.0,1962,3490.790451
200.0,1561,3533.877179
414.0,2325,3598.228446
387.0,1923,3651.792676
190.0,1854,3703.166776
373.0,1536,3745.692737
327.0,1919,3798.767279
428.0,2716,3874.126837
300.0,1940,3928.1437
289.0,1741,3976.376703
420.0,2385,4042.934152
406.0,2674,4116.988759
409.0,2553,4187.746536
435.0,3329,4279.073851
392.0,2167,4338.137902
374.0,2102,4396.260507
399.0,2237,4458.072507
345.0,1408,4496.833168
413.0,2182,4556.928125
431.0,2931,4637.841744
404.0,2312,4702.189466
383.0,2304,4765.820019
407.0,2383,4831.614499
392.0,2059,4888.405146
402.0,2335,4952.520844
428.0,2254,5014.739221
371.0,3493,5111.593966
331.0,2415,5177.735346
43.0,985,5204.483762
425.0,2646,5277.611873
347.0,1846,5328.277704
427.0,3622,5428.340905
399.0,3842,5534.636667
329.0,1943,5588.172297
428.0,4412,5709.759819
428.0,2870,5789.032638
311.0,2134,5848.044736
413.0,8923,6093.497104
413.0,2249,6155.181395
421.0,3400,6248.626962
436.0,3514,6345.925406
385.0,2018,6401.182767
373.0,3337,6493.465905
400.0,2280,6556.726341
423.0,2580,6628.10895
