policy_loss,fps,explained_variance,value_loss,policy_entropy,nupdates,total_timesteps
-0.03101596049964428,1556,-0.006450772285461426,0.045734722167253494,1.3823740482330322,30,19200
-0.07562599331140518,1553,-0.012508511543273926,0.038893334567546844,1.3815852403640747,31,19840
-0.12388871610164642,1560,-0.025548338890075684,0.03096584975719452,1.3796818256378174,32,20480
-0.043348997831344604,1562,-0.00993502140045166,0.02968413010239601,1.3777363300323486,33,21120
0.0450555719435215,1569,-0.0026144981384277344,0.041640717536211014,1.3763058185577393,34,21760
0.027319874614477158,1577,0.005728781223297119,0.031725119799375534,1.3772354125976562,35,22400
0.0376555472612381,1584,-0.0006527900695800781,0.036466989666223526,1.3783695697784424,36,23040
0.009714278392493725,1592,0.007115781307220459,0.036227770149707794,1.3794937133789062,37,23680
-0.0687454491853714,1597,-0.0020630359649658203,0.014772315509617329,1.3813728094100952,38,24320
0.016922637820243835,1603,0.00619351863861084,0.04530274122953415,1.3829983472824097,39,24960
-0.06180553138256073,1608,-0.004755854606628418,0.028173178434371948,1.3844234943389893,40,25600
-0.009862847626209259,1612,0.0042645931243896484,0.03215203061699867,1.385237455368042,41,26240
0.06102648377418518,1615,0.004841506481170654,0.04759416729211807,1.385300636291504,42,26880
-0.005556479096412659,1618,0.008187651634216309,0.029675209894776344,1.3851792812347412,43,27520
-0.034409478306770325,1617,0.014187991619110107,0.028334543108940125,1.3849610090255737,44,28160
0.003570960834622383,1621,-0.003435850143432617,0.040754757821559906,1.3845336437225342,45,28800
0.030776962637901306,1626,0.0014758110046386719,0.05672380328178406,1.3841054439544678,46,29440
-0.0369366779923439,1631,0.014783203601837158,0.03450166434049606,1.383571982383728,47,30080
0.016300741583108902,1636,0.015452444553375244,0.05424746125936508,1.382293462753296,48,30720
-0.002388155087828636,1637,0.01308208703994751,0.052630871534347534,1.37965989112854,49,31360
-0.06894315034151077,1639,0.005963623523712158,0.041790563613176346,1.3792572021484375,50,32000
-0.08782937377691269,1643,0.003979980945587158,0.04696505516767502,1.3801201581954956,51,32640
-0.0538446307182312,1639,0.016522765159606934,0.04768209904432297,1.3815888166427612,52,33280
-0.09883714467287064,1642,0.017046809196472168,0.020675618201494217,1.383478045463562,53,33920
0.07361167669296265,1647,0.003455817699432373,0.05865377187728882,1.3854854106903076,54,34560
-0.008222981356084347,1649,0.0038318634033203125,0.0324995294213295,1.3859283924102783,55,35200
0.040224168449640274,1653,-0.006160378456115723,0.03729385510087013,1.3861138820648193,56,35840
0.04584977775812149,1655,0.014506995677947998,0.04261581972241402,1.3858846426010132,57,36480
0.06822510063648224,1659,0.003979980945587158,0.05465734750032425,1.3854115009307861,58,37120
0.031192008405923843,1661,0.008126497268676758,0.06236416846513748,1.384497880935669,59,37760
-0.05723186954855919,1666,-0.0030517578125,0.04246143251657486,1.3838257789611816,60,38400
-0.04698951914906502,1669,-0.01227724552154541,0.05320228263735771,1.3837659358978271,61,39040
-0.0722493976354599,1671,-0.010042667388916016,0.05695803090929985,1.3837134838104248,62,39680
-0.11038048565387726,1666,-0.009404540061950684,0.04102475568652153,1.3841015100479126,63,40320
-0.0654163509607315,1669,0.007288038730621338,0.03155503794550896,1.3848192691802979,64,40960
0.029273290187120438,1670,0.013692677021026611,0.039799027144908905,1.385068416595459,65,41600
-0.06518227607011795,1672,-0.0001939535140991211,0.013279381208121777,1.3853026628494263,66,42240
0.05747679993510246,1675,0.010313570499420166,0.04383939504623413,1.3852533102035522,67,42880
0.05749468877911568,1677,-0.0029909610748291016,0.04426344856619835,1.3853873014450073,68,43520
-0.05907672643661499,1680,0.012844383716583252,0.012253673747181892,1.3853548765182495,69,44160
0.008950404822826385,1681,0.0071890950202941895,0.032277561724185944,1.3853909969329834,70,44800
-0.03734157979488373,1683,0.0020644664764404297,0.021386822685599327,1.3852697610855103,71,45440
-0.01578323170542717,1687,0.007282257080078125,0.026122594252228737,1.3846914768218994,72,46080
-0.027101105079054832,1683,0.003565669059753418,0.018596693873405457,1.3833963871002197,73,46720
0.09015810489654541,1685,0.0015150904655456543,0.053371865302324295,1.381596565246582,74,47360
0.09573107957839966,1687,0.0019690394401550293,0.059989046305418015,1.379801869392395,75,48000
0.021605972200632095,1689,0.010821640491485596,0.041779302060604095,1.378333330154419,76,48640
-0.04802503436803818,1691,0.009882330894470215,0.0355137474834919,1.3782927989959717,77,49280
-0.011031998321413994,1693,0.004899919033050537,0.04242270067334175,1.3795149326324463,78,49920
-0.0817115530371666,1694,0.006738901138305664,0.028973955661058426,1.3810573816299438,79,50560
0.030849389731884003,1695,0.010058999061584473,0.06164274737238884,1.3829138278961182,80,51200
-0.07317022979259491,1696,0.010429918766021729,0.036048464477062225,1.384106993675232,81,51840
-0.07686924934387207,1697,0.0026207566261291504,0.029354095458984375,1.3844925165176392,82,52480
-0.015214372426271439,1699,0.008579850196838379,0.03632711246609688,1.3847026824951172,83,53120
-0.006902078632265329,1693,-0.006734251976013184,0.03188222646713257,1.3847887516021729,84,53760
0.02626611478626728,1694,-0.0024466514587402344,0.039182402193546295,1.383853554725647,85,54400
-0.010394331067800522,1695,0.0012792348861694336,0.026571055874228477,1.3816355466842651,86,55040
-0.01218948420137167,1697,-0.0005310773849487305,0.026407863944768906,1.3784534931182861,87,55680
0.08356817811727524,1699,0.011889994144439697,0.06016126275062561,1.3757402896881104,88,56320
-0.007012161426246166,1701,-0.0014046430587768555,0.045394353568553925,1.372610092163086,89,56960
-0.06167391687631607,1702,0.005787551403045654,0.047022487968206406,1.36317777633667,90,57600
-0.03451094776391983,1703,0.010124385356903076,0.05742398649454117,1.3546587228775024,91,58240
-0.05723649263381958,1705,0.005706667900085449,0.052448101341724396,1.342928409576416,92,58880
-0.04244469106197357,1705,0.008411884307861328,0.02756960317492485,1.3343011140823364,93,59520
0.07951106876134872,1706,0.01379305124282837,0.06745477020740509,1.3348175287246704,94,60160
-0.030722323805093765,1703,0.011609971523284912,0.019227134063839912,1.325203537940979,95,60800
0.018224269151687622,1704,0.014889419078826904,0.02614823542535305,1.326707363128662,96,61440
0.06287861615419388,1705,0.010406017303466797,0.0415366068482399,1.3333320617675781,97,62080
0.03118692710995674,1706,0.011082887649536133,0.03462902829051018,1.3365415334701538,98,62720
-0.005105410702526569,1707,0.01736229658126831,0.038489632308483124,1.3407251834869385,99,63360
-0.07593445479869843,1710,0.0070229172706604,0.034667521715164185,1.3534491062164307,100,64000
-0.029586736112833023,1711,0.022835373878479004,0.04982651025056839,1.3624757528305054,101,64640
-3.701355308294296e-05,1711,0.019515037536621094,0.03748249635100365,1.3726892471313477,102,65280
0.044251471757888794,1713,0.017477750778198242,0.048315152525901794,1.3754589557647705,103,65920
0.008415227755904198,1713,0.01274251937866211,0.054687775671482086,1.3750417232513428,104,66560
-0.035069454461336136,1713,0.029361248016357422,0.04718782752752304,1.374452829360962,105,67200
0.02188115380704403,1712,0.02784329652786255,0.05916508287191391,1.3722310066223145,106,67840
-0.0969754010438919,1713,0.011312782764434814,0.05461714416742325,1.3712561130523682,107,68480
-0.15145866572856903,1714,0.006363272666931152,0.03546944633126259,1.3704254627227783,108,69120
-0.06132577359676361,1715,0.011271238327026367,0.06668693572282791,1.3707644939422607,109,69760
-0.09271354973316193,1716,1.7404556274414062e-05,0.035366591066122055,1.373133897781372,110,70400
0.04336876422166824,1717,0.033112406730651855,0.05653132125735283,1.3752267360687256,111,71040
0.04212780296802521,1719,0.01815211772918701,0.053453825414180756,1.3742669820785522,112,71680
0.020908478647470474,1720,0.046920597553253174,0.039764538407325745,1.371334195137024,113,72320
0.10483568906784058,1722,0.03647732734680176,0.0717780590057373,1.3663949966430664,114,72960
-0.011093469336628914,1723,0.0064789652824401855,0.05679783225059509,1.3586256504058838,115,73600
-0.045329317450523376,1724,0.05099022388458252,0.05326055362820625,1.353482723236084,116,74240
0.026229936629533768,1721,0.04931849241256714,0.0728515237569809,1.3548023700714111,117,74880
-0.05942956358194351,1722,0.05590289831161499,0.05427693575620651,1.3549445867538452,118,75520
-0.07138756662607193,1723,0.05213451385498047,0.05365844815969467,1.3545243740081787,119,76160
-0.04025930538773537,1724,0.07850944995880127,0.037928469479084015,1.357499122619629,120,76800
0.09501179307699203,1723,0.03193622827529907,0.07549568265676498,1.363738775253296,121,77440
-0.04189034551382065,1722,0.06809544563293457,0.042019762098789215,1.366995096206665,122,78080
0.06203513965010643,1723,0.0978803038597107,0.061232805252075195,1.3724734783172607,123,78720
-0.08567928522825241,1724,0.09468865394592285,0.03930840641260147,1.3751460313796997,124,79360
-0.09709984064102173,1725,0.07312077283859253,0.022222308441996574,1.377967357635498,125,80000
0.09849254786968231,1726,0.0803254246711731,0.061593443155288696,1.3806856870651245,126,80640
0.17359504103660583,1727,0.02243274450302124,0.08726246654987335,1.382217288017273,127,81280
0.0031036194413900375,1725,-0.014791011810302734,0.042740363627672195,1.3827253580093384,128,81920
0.046983882784843445,1725,0.1305561661720276,0.05159204453229904,1.382858157157898,129,82560
0.060901109129190445,1726,0.15167033672332764,0.07308076322078705,1.3818118572235107,130,83200
-0.1761169284582138,1727,0.11394071578979492,0.027412569150328636,1.3803988695144653,131,83840
-0.14086812734603882,1728,0.07090860605239868,0.050853949040174484,1.3797569274902344,132,84480
-0.17950373888015747,1727,0.06660085916519165,0.0459444485604763,1.379552960395813,133,85120
-0.029923725873231888,1727,0.092282235622406,0.0523427352309227,1.3798773288726807,134,85760
-0.004192693158984184,1728,0.11500269174575806,0.059901319444179535,1.3784258365631104,135,86400
-0.03657034784555435,1729,0.19527089595794678,0.033405810594558716,1.3780543804168701,136,87040
-0.019500065594911575,1729,0.1311090588569641,0.04836481064558029,1.3781806230545044,137,87680
-0.015797222033143044,1730,0.04632103443145752,0.046815790235996246,1.37645423412323,138,88320
-0.019459225237369537,1729,0.09945142269134521,0.03847009688615799,1.3721214532852173,139,88960
0.05243450403213501,1729,0.2074049711227417,0.05066673830151558,1.3650460243225098,140,89600
-0.08025413006544113,1729,0.2771202325820923,0.033647406846284866,1.3529037237167358,141,90240
-0.03346472606062889,1731,0.22142517566680908,0.030012626200914383,1.3414466381072998,142,90880
-0.028501000255346298,1731,0.30066752433776855,0.025775209069252014,1.3370999097824097,143,91520
0.12412228435277939,1732,0.2568962574005127,0.061352670192718506,1.3386001586914062,144,92160
-0.0011940458789467812,1732,0.3238452076911926,0.02489314414560795,1.3369358777999878,145,92800
0.13178212940692902,1733,0.31990140676498413,0.06126216799020767,1.3364841938018799,146,93440
-0.016221873462200165,1733,0.24885070323944092,0.03976896032691002,1.3324395418167114,147,94080
-0.004944088868796825,1733,0.28278183937072754,0.057503312826156616,1.3199819326400757,148,94720
0.009176177904009819,1734,0.3266158699989319,0.05637267976999283,1.313683032989502,149,95360
-0.03355582058429718,1732,0.3143637776374817,0.08895225077867508,1.294743537902832,150,96000
-0.14346754550933838,1733,0.2552896738052368,0.09095875173807144,1.2731071710586548,151,96640
-0.132385715842247,1734,0.2501715421676636,0.11364471912384033,1.2564388513565063,152,97280
-0.10417774319648743,1735,0.4087112545967102,0.07042230665683746,1.2546255588531494,153,97920
-0.09762270003557205,1736,0.4030769467353821,0.05142233520746231,1.2556016445159912,154,98560
0.005910373292863369,1737,0.4538651704788208,0.057317547500133514,1.2673395872116089,155,99200
-0.0967520996928215,1738,0.3751623034477234,0.02800574339926243,1.2715165615081787,156,99840
0.12227676808834076,1739,0.4359866976737976,0.05365119129419327,1.277697205543518,157,100480
0.04857705906033516,1740,0.4644516706466675,0.032146237790584564,1.2795780897140503,158,101120
0.06572609394788742,1741,0.4592195153236389,0.04231291264295578,1.2792831659317017,159,101760
-0.053777601569890976,1742,0.5193973183631897,0.028122257441282272,1.2789247035980225,160,102400
0.03355993330478668,1739,0.436595618724823,0.03978104889392853,1.2852309942245483,161,103040
-0.026417382061481476,1740,0.48631274700164795,0.05820892006158829,1.2949317693710327,162,103680
-0.08885625749826431,1740,0.495739221572876,0.03999587148427963,1.3025281429290771,163,104320
0.001035497523844242,1741,0.5976687073707581,0.05107676237821579,1.3209187984466553,164,104960
-0.08913916349411011,1741,0.45354026556015015,0.04144977778196335,1.3315517902374268,165,105600
0.04890286177396774,1742,0.535263180732727,0.0394175760447979,1.3366808891296387,166,106240
0.04287714883685112,1742,0.6557906270027161,0.04607998579740524,1.33278489112854,167,106880
-0.12770722806453705,1743,0.6225539743900299,0.035037875175476074,1.3279783725738525,168,107520
-0.08228158950805664,1744,0.44118160009384155,0.043363429605960846,1.3272836208343506,169,108160
0.05660419166088104,1745,0.6622814834117889,0.05068141222000122,1.326765775680542,170,108800
-0.05836543068289757,1745,0.7235086560249329,0.03284803405404091,1.320778250694275,171,109440
-0.0009484700858592987,1743,0.6310387551784515,0.03546636551618576,1.3227933645248413,172,110080
-0.05197834223508835,1743,0.6882480680942535,0.03171034902334213,1.3205597400665283,173,110720
0.09189850836992264,1744,0.5132932960987091,0.059286653995513916,1.3150131702423096,174,111360
0.09943007677793503,1744,0.7129963934421539,0.05316238850355148,1.3036856651306152,175,112000
-0.04892440140247345,1745,0.6092296540737152,0.06140231341123581,1.2891521453857422,176,112640
-0.05590115487575531,1745,0.6877571046352386,0.04102889448404312,1.286267876625061,177,113280
-0.040280088782310486,1746,0.5699430406093597,0.059062518179416656,1.2863088846206665,178,113920
0.08405505865812302,1748,0.6773827075958252,0.05900968238711357,1.2943124771118164,179,114560
-0.08494481444358826,1748,0.7947394102811813,0.020241521298885345,1.3044489622116089,180,115200
0.038452643901109695,1748,0.608760267496109,0.04822298511862755,1.3185491561889648,181,115840
-0.03945641964673996,1748,0.6774202883243561,0.025244975462555885,1.3234484195709229,182,116480
0.07319534569978714,1747,0.6327572166919708,0.043905384838581085,1.3304721117019653,183,117120
0.06282313168048859,1748,0.6388362050056458,0.04223637282848358,1.338919758796692,184,117760
-0.07660976052284241,1748,0.6470075845718384,0.03816620633006096,1.3419398069381714,185,118400
0.025419320911169052,1748,0.6508123576641083,0.0419522263109684,1.348035454750061,186,119040
-0.09188297390937805,1749,0.6627075672149658,0.03289689123630524,1.3513691425323486,187,119680
0.02013465389609337,1750,0.5866574943065643,0.05213891714811325,1.3572379350662231,188,120320
-0.08589261770248413,1751,0.46374058723449707,0.05166885256767273,1.360984444618225,189,120960
-0.020651567727327347,1751,0.6961275637149811,0.030537450686097145,1.3641831874847412,190,121600
-0.0241733156144619,1751,0.7209756076335907,0.029468649998307228,1.3612792491912842,191,122240
0.03143073618412018,1752,0.7128479778766632,0.03850788623094559,1.361302137374878,192,122880
-0.03531806170940399,1750,0.6245106160640717,0.04399130865931511,1.3633426427841187,193,123520
0.008937367238104343,1751,0.6410039365291595,0.04347416013479233,1.3619639873504639,194,124160
0.021550608798861504,1751,0.725741982460022,0.04006682336330414,1.360000491142273,195,124800
-0.005017515271902084,1752,0.6759681105613708,0.035995833575725555,1.3582665920257568,196,125440
0.03356717526912689,1752,0.5271496176719666,0.0691448524594307,1.351765751838684,197,126080
-0.09584693610668182,1753,0.7522402554750443,0.043194372206926346,1.3503087759017944,198,126720
-0.17179922759532928,1754,0.591168075799942,0.0676918476819992,1.3489820957183838,199,127360
0.025723226368427277,1754,0.6021727621555328,0.05029119923710823,1.3501231670379639,200,128000
-0.15016025304794312,1755,0.715144544839859,0.04343537241220474,1.346928596496582,201,128640
0.00613359734416008,1755,0.6508998572826385,0.045209627598524094,1.346991777420044,202,129280
-0.06027393043041229,1755,0.7797587364912033,0.02676491066813469,1.3457560539245605,203,129920
-0.04850589111447334,1754,0.6077065169811249,0.03416212648153305,1.3469197750091553,204,130560
0.02070006914436817,1754,0.6868066191673279,0.02885795570909977,1.3451306819915771,205,131200
0.02461012825369835,1755,0.8191743493080139,0.015927288681268692,1.34230637550354,206,131840
0.050981078296899796,1755,0.7679467350244522,0.023678932338953018,1.33867609500885,207,132480
-0.012624635361135006,1756,0.7401140332221985,0.026425406336784363,1.3328675031661987,208,133120
-0.00032636430114507675,1756,0.724006325006485,0.03267290070652962,1.328896164894104,209,133760
0.0072557358071208,1756,0.7123134732246399,0.03942239284515381,1.3196430206298828,210,134400
-0.14263290166854858,1756,0.6985293626785278,0.04749962314963341,1.3087878227233887,211,135040
-0.27429795265197754,1757,0.7001934945583344,0.07014276087284088,1.3019112348556519,212,135680
-0.15393373370170593,1758,0.7044365406036377,0.04307382553815842,1.301079273223877,213,136320
-0.10845964401960373,1758,0.7320605218410492,0.0344766266644001,1.2983492612838745,214,136960
-0.012591788545250893,1756,0.6932811737060547,0.045527346432209015,1.3026747703552246,215,137600
0.006097250618040562,1757,0.8243055939674377,0.021990720182657242,1.3051954507827759,216,138240
0.10032372921705246,1757,0.7263833582401276,0.042403444647789,1.3037079572677612,217,138880
-0.007200396154075861,1757,0.743882417678833,0.02680697664618492,1.3017528057098389,218,139520
0.009620679542422295,1758,0.8611570447683334,0.0127760861068964,1.3044254779815674,219,140160
-0.061549801379442215,1758,0.8682508170604706,0.012713104486465454,1.301510214805603,220,140800
0.004079286940395832,1758,0.7698480188846588,0.02539726532995701,1.2988276481628418,221,141440
-0.04032706469297409,1759,0.7616311460733414,0.025236940011382103,1.2913362979888916,222,142080
0.07665758579969406,1759,0.817661702632904,0.03237878531217575,1.290069580078125,223,142720
-0.028373144567012787,1760,0.8134036660194397,0.023692727088928223,1.2836787700653076,224,143360
-0.05452330783009529,1761,0.8174038231372833,0.023319199681282043,1.2838423252105713,225,144000
-0.05289498716592789,1760,0.8883054330945015,0.015616334974765778,1.2911479473114014,226,144640
-0.013583194464445114,1760,0.9124635383486748,0.009537042118608952,1.2913410663604736,227,145280
0.012159954756498337,1761,0.8452366292476654,0.018829967826604843,1.2923134565353394,228,145920
0.005612064152956009,1761,0.8550782352685928,0.015933196991682053,1.300840139389038,229,146560
-0.011965944431722164,1762,0.9130668863654137,0.012633020989596844,1.2967679500579834,230,147200
-0.06378944218158722,1762,0.8918323665857315,0.013419193215668201,1.2913134098052979,231,147840
-0.05033697187900543,1763,0.7914773225784302,0.023070529103279114,1.29325532913208,232,148480
0.06460029631853104,1763,0.8931929394602776,0.01544705219566822,1.2979871034622192,233,149120
0.014829552732408047,1764,0.8928017318248749,0.015206177718937397,1.2934205532073975,234,149760
0.024174505844712257,1764,0.8777735829353333,0.0158853717148304,1.2826459407806396,235,150400
0.02439737506210804,1765,0.8962287232279778,0.019877076148986816,1.2747375965118408,236,151040
-0.08287499845027924,1763,0.8811167478561401,0.019304919987916946,1.2781109809875488,237,151680
-0.12246882915496826,1764,0.8762912526726723,0.022046223282814026,1.274085283279419,238,152320
-0.10359800606966019,1764,0.8793759644031525,0.0227949358522892,1.2723225355148315,239,152960
-0.050919510424137115,1764,0.837753102183342,0.02658059261739254,1.2759639024734497,240,153600
-0.09160913527011871,1765,0.9260954409837723,0.015280276536941528,1.2727162837982178,241,154240
-0.07726084440946579,1766,0.8677047789096832,0.018760772421956062,1.2825264930725098,242,154880
0.0488184429705143,1766,0.5935721099376678,0.04171330854296684,1.2949203252792358,243,155520
0.021357685327529907,1767,0.8558375835418701,0.01280086301267147,1.3041564226150513,244,156160
0.07257132232189178,1767,0.7356788814067841,0.022384464740753174,1.3089154958724976,245,156800
0.04975443333387375,1768,0.8357270807027817,0.013075056485831738,1.309149146080017,246,157440
-0.006266472861170769,1768,0.8608759492635727,0.009699622169137001,1.3094916343688965,247,158080
-0.023100804537534714,1767,0.8835785314440727,0.00954527035355568,1.3045437335968018,248,158720
-0.012915357016026974,1768,0.8366282731294632,0.013156701810657978,1.3026078939437866,249,159360
-0.0640299841761589,1768,0.8097899258136749,0.022803355008363724,1.2988399267196655,250,160000
-0.08078676462173462,1768,0.7654541581869125,0.017055615782737732,1.3036686182022095,251,160640
-0.03397221863269806,1768,0.8383170515298843,0.015981238335371017,1.2993911504745483,252,161280
-0.022076468914747238,1769,0.9030921906232834,0.01232717651873827,1.2961037158966064,253,161920
-0.022348100319504738,1769,0.8444691300392151,0.021216783672571182,1.3024559020996094,254,162560
-0.04840698093175888,1770,0.9018175676465034,0.010673873126506805,1.3034473657608032,255,163200
0.010751522146165371,1769,0.903310015797615,0.011154720559716225,1.311790108680725,256,163840
0.032152481377124786,1768,0.8876487538218498,0.010944872163236141,1.3167729377746582,257,164480
0.023164324462413788,1763,0.9343140125274658,0.01140180416405201,1.3081737756729126,258,165120
-0.05042565241456032,1753,0.9053818210959435,0.011482000350952148,1.315264105796814,259,165760
0.006327342242002487,1741,0.9334212616086006,0.008945885114371777,1.3186438083648682,260,166400
-0.02816048637032509,1734,0.9158676862716675,0.009935496374964714,1.3321136236190796,261,167040
-0.05861605703830719,1728,0.860328271985054,0.017003308981657028,1.3376109600067139,262,167680
0.0034040799364447594,1728,0.9150830954313278,0.012282826006412506,1.3374171257019043,263,168320
-0.0600004568696022,1728,0.8912822157144547,0.013279709033668041,1.3426719903945923,264,168960
-0.001984288915991783,1728,0.9125774875283241,0.007910577580332756,1.351658582687378,265,169600
-1.1285766959190369e-05,1727,0.7745692431926727,0.0191328264772892,1.3569202423095703,266,170240
-0.003969964571297169,1724,0.8826534152030945,0.011551634408533573,1.3568509817123413,267,170880
-0.008057262748479843,1723,0.8972611799836159,0.010060351341962814,1.356769323348999,268,171520
0.01696714200079441,1720,0.8768394589424133,0.011394055560231209,1.359344720840454,269,172160
0.007802178151905537,1718,0.8269371688365936,0.018677249550819397,1.3583799600601196,270,172800
-0.09127114713191986,1716,0.8628955632448196,0.017199788242578506,1.355912446975708,271,173440
-0.039664752781391144,1714,0.7387001812458038,0.033136699348688126,1.3531172275543213,272,174080
-0.0796188935637474,1712,0.9055828899145126,0.01778501085937023,1.347434639930725,273,174720
-0.12105681002140045,1709,0.8895881846547127,0.018097957596182823,1.3459261655807495,274,175360
-0.058912914246320724,1706,0.8724956512451172,0.016758454963564873,1.3478648662567139,275,176000
0.027344100177288055,1702,0.9325373247265816,0.007444442715495825,1.3536945581436157,276,176640
0.018385425209999084,1699,0.9159624502062798,0.009211696684360504,1.3523526191711426,277,177280
0.044048577547073364,1696,0.8603559285402298,0.016554128378629684,1.3528845310211182,278,177920
0.08245626091957092,1693,0.6652933061122894,0.032617051154375076,1.3513462543487549,279,178560
-0.0016913032159209251,1691,0.9519136026501656,0.006010537035763264,1.3459322452545166,280,179200
-0.010152537375688553,1688,0.8406895995140076,0.02093811146914959,1.3437395095825195,281,179840
-0.024842217564582825,1684,0.827182948589325,0.02414042502641678,1.3388866186141968,282,180480
-0.06860743463039398,1681,0.9128525108098984,0.012455953285098076,1.337601661682129,283,181120
-0.0644451379776001,1676,0.9136366099119186,0.007712915539741516,1.3458940982818604,284,181760
-0.05732336640357971,1673,0.9547838792204857,0.004540358670055866,1.34763503074646,285,182400
-0.010451503098011017,1670,0.9179049283266068,0.008982044644653797,1.3488843441009521,286,183040
0.000989263877272606,1667,0.9514521509408951,0.006452513393014669,1.3500113487243652,287,183680
-0.008964307606220245,1664,0.9230863153934479,0.004392676055431366,1.3588764667510986,288,184320
0.05309121310710907,1661,0.9302277490496635,0.007186668459326029,1.3561041355133057,289,184960
-0.04758460074663162,1657,0.872981384396553,0.011982571333646774,1.3548328876495361,290,185600
0.057074062526226044,1654,0.8391380459070206,0.018557390198111534,1.3586604595184326,291,186240
-0.02225615456700325,1652,0.8026504367589951,0.024096425622701645,1.3529695272445679,292,186880
-0.005309931002557278,1649,0.9344700053334236,0.006139387842267752,1.357663869857788,293,187520
0.046525873243808746,1644,0.8401930183172226,0.014070329256355762,1.3586525917053223,294,188160
-0.006117645185440779,1642,0.8361158072948456,0.010680243372917175,1.3618377447128296,295,188800
-0.022039564326405525,1639,0.80057692527771,0.01914701983332634,1.35672128200531,296,189440
-0.09160537272691727,1636,0.8194267004728317,0.023234141990542412,1.3519937992095947,297,190080
-0.07813484221696854,1633,0.836567297577858,0.02656516432762146,1.349938154220581,298,190720
-0.06422307342290878,1630,0.9152123257517815,0.010256240144371986,1.3534066677093506,299,191360
-0.023274771869182587,1628,0.8352034986019135,0.01798039861023426,1.3546316623687744,300,192000
-0.05311335250735283,1625,0.8040546327829361,0.02068306878209114,1.3542358875274658,301,192640
0.03592665120959282,1621,0.8709384202957153,0.016693105921149254,1.3553179502487183,302,193280
0.015409693121910095,1619,0.8911582306027412,0.012717632576823235,1.354161262512207,303,193920
0.017189331352710724,1617,0.9682169891893864,0.005134755279868841,1.349082350730896,304,194560
-0.06427767127752304,1613,0.9173531159758568,0.010768517851829529,1.34988272190094,305,195200
0.007535222917795181,1611,0.9509343430399895,0.006958880461752415,1.3541698455810547,306,195840
0.005803561769425869,1609,0.8347252309322357,0.01920032501220703,1.354608416557312,307,196480
-0.02522984705865383,1607,0.8465712517499924,0.019168671220541,1.349528431892395,308,197120
-0.04150443151593208,1605,0.890028104186058,0.018522974103689194,1.3473906517028809,309,197760
-0.03581925481557846,1602,0.8944231867790222,0.015567237511277199,1.3545706272125244,310,198400
0.009916508570313454,1599,0.8546231538057327,0.023618444800376892,1.353464126586914,311,199040
-0.048848867416381836,1596,0.7735224515199661,0.03314773365855217,1.3535583019256592,312,199680
