#{"gym_version": "0.9.3", "env_id": "BreakoutNoFrameskip-v4", "t_start": 1511316681.1802623}
r,l,t
2.0,204,7.271091
3.0,233,11.163455
2.0,199,14.486729
4.0,301,19.724623
8.0,377,26.134455
0.0,129,28.156198
0.0,125,30.198252
2.0,202,33.466305
2.0,219,37.241949
3.0,250,41.403889
3.0,229,45.193841
2.0,200,48.585111
2.0,209,52.144133
0.0,127,54.219066
0.0,127,56.215578
5.0,350,62.106521
0.0,129,64.116347
0.0,129,66.227338
0.0,129,68.206252
0.0,127,70.233019
1.0,157,72.726489
0.0,129,74.735964
2.0,202,78.104074
1.0,157,80.686692
0.0,129,82.648085
8.0,478,90.682345
0.0,129,92.671737
0.0,129,94.66153
0.0,129,98.873797
0.0,127,101.396236
0.0,129,104.180461
0.0,127,107.383382
5.0,350,117.378601
0.0,129,120.735473
4.0,297,129.223584
1.0,157,133.585534
2.0,200,139.23697
5.0,350,149.317633
2.0,200,154.785165
4.0,297,163.260765
2.0,202,169.046603
0.0,127,172.34987
3.0,248,179.354302
2.0,198,184.95964
3.0,230,191.324201
3.0,248,198.048284
0.0,129,201.487046
0.0,129,204.771978
4.0,319,213.669116
0.0,127,216.921959
0.0,129,220.46377
0.0,129,223.923872
5.0,349,233.834232
3.0,228,240.22364
6.0,276,248.085224
1.0,157,252.386075
11.0,450,265.324594
3.0,218,271.283625
1.0,154,275.618284
2.0,187,280.764308
2.0,202,286.208018
5.0,311,294.910968
1.0,176,299.678125
3.0,248,306.39852
1.0,155,310.688359
2.0,183,315.643471
2.0,203,321.366811
1.0,157,325.587208
11.0,271,333.287911
4.0,261,340.546129
9.0,401,352.349739
5.0,352,362.092222
11.0,271,369.393118
2.0,206,375.15678
1.0,174,379.826512
4.0,279,387.602515
2.0,201,392.950373
7.0,386,403.606205
10.0,484,417.263762
4.0,277,425.095691
11.0,274,432.612693
11.0,576,449.056452
2.0,181,453.817991
9.0,466,466.684463
10.0,534,481.53284
7.0,435,493.764145
14.0,600,510.613985
11.0,529,525.372153
10.0,505,539.478735
9.0,467,552.546446
11.0,553,568.21374
15.0,615,585.546064
12.0,579,601.600167
11.0,600,618.497942
17.0,467,631.399234
17.0,579,647.670411
9.0,509,661.898795
17.0,474,675.263257
14.0,399,686.606983
25.0,777,708.508028
18.0,440,720.763909
20.0,582,737.1286
17.0,683,756.277894
11.0,597,773.38987
16.0,600,790.123805
20.0,672,809.194082
23.0,702,829.237534
10.0,580,845.595251
22.0,728,866.384301
14.0,605,883.605759
11.0,571,899.618495
21.0,517,914.171661
19.0,761,935.626665
19.0,763,956.753126
17.0,623,974.181905
22.0,711,994.02694
11.0,537,1008.868573
23.0,755,1029.850004
38.0,985,1057.548201
37.0,814,1080.136372
17.0,777,1101.854549
24.0,847,1125.741421
19.0,718,1145.70274
15.0,636,1163.694208
45.0,976,1191.235236
42.0,956,1217.98552
22.0,792,1240.273578
43.0,1112,1271.863975
40.0,951,1298.221437
45.0,1020,1327.135907
27.0,929,1353.046534
41.0,971,1380.392076
20.0,705,1400.036021
63.0,1213,1434.126777
33.0,885,1458.547163
42.0,1097,1489.205579
41.0,1108,1519.807922
86.0,1551,1563.765585
54.0,1264,1599.032325
47.0,1205,1632.42052
75.0,1543,1675.834254
62.0,1348,1713.922444
72.0,1522,1756.715641
28.0,1160,1789.557011
71.0,1364,1828.520879
50.0,1268,1863.837134
61.0,1150,1896.322441
83.0,1561,1940.389288
88.0,1316,1977.466028
80.0,1353,2015.506483
51.0,816,2038.197577
83.0,1564,2082.302546
159.0,1522,2125.158728
35.0,910,2150.436919
109.0,1539,2193.628899
66.0,936,2219.806557
104.0,1493,2261.252851
104.0,1354,2299.069736
75.0,1418,2339.121464
374.0,1788,2389.293482
111.0,1574,2433.481772
211.0,1513,2475.48262
114.0,1480,2516.313767
221.0,1638,2562.016955
68.0,1289,2598.080384
320.0,1991,2654.041616
69.0,1183,2686.845116
325.0,2260,2750.152215
281.0,2056,2807.82895
179.0,1791,2857.914464
331.0,1980,2913.154774
354.0,1926,2966.484472
369.0,1934,3020.489584
307.0,1806,3070.589578
377.0,2333,3135.357693
366.0,1565,3178.979023
305.0,1843,3230.092473
350.0,2178,3290.34278
403.0,1821,3340.464072
184.0,1849,3391.596303
416.0,3073,3476.835657
381.0,1819,3526.998294
242.0,2045,3583.444932
366.0,2181,3644.124041
276.0,2009,3699.75802
296.0,1882,3752.448323
431.0,3949,3861.929991
371.0,1944,3915.750859
412.0,2212,3977.204568
365.0,2086,4035.306256
384.0,2514,4105.369003
411.0,2567,4176.040289
383.0,2318,4239.557127
323.0,6370,4415.76201
471.0,3731,4518.709967
420.0,1995,4573.523913
452.0,2563,4644.536968
351.0,2030,4700.983049
376.0,2105,4758.984341
425.0,2254,4821.135699
329.0,2042,4877.505776
425.0,3627,4977.599247
349.0,1893,5029.603938
414.0,4576,5156.317063
767.0,6169,5326.770889
425.0,2846,5405.152587
409.0,3062,5489.845588
421.0,2616,5561.865889
387.0,2094,5619.699076
403.0,1886,5672.010593
413.0,2841,5749.944205
378.0,2402,5816.138608
468.0,3163,5903.728009
399.0,2394,5969.238281
397.0,2742,6043.673666
487.0,4332,6162.862972
424.0,2697,6236.918627
406.0,4730,6367.68943
421.0,2534,6437.390386
416.0,3090,6522.974226
372.0,1787,6572.860826
454.0,4438,6694.806738
477.0,4301,6812.894769
387.0,2446,6880.252892
390.0,2256,6942.184501
424.0,2931,7022.151235
428.0,2672,7095.690416
406.0,2521,7164.679188
341.0,2239,7225.813182
421.0,2872,7304.810683
406.0,2722,7379.675162
256.0,1453,7419.332505
394.0,2710,7493.211685
815.0,4083,7604.645813
413.0,5575,7758.070812
424.0,2645,7830.879348
420.0,3220,7918.938777
356.0,1725,7966.560101
407.0,2427,8033.213015
430.0,3517,8129.949081
450.0,3760,8232.533276
619.0,4816,8365.421275
313.0,2334,8429.741575
415.0,2254,8491.923916
435.0,2398,8557.76045
431.0,2964,8639.378184
414.0,5254,8783.432557
416.0,2589,8854.968177
432.0,2906,8934.448987
345.0,1945,8987.667627
401.0,2045,9043.947135
412.0,2358,9108.660743
424.0,3425,9202.574843
428.0,3286,9293.114161
423.0,3115,9378.216243
803.0,5298,9522.986507
